Subj	Item	Trial	List	Item.text	Response	Corr	CorrResp	RT	RespCat
vpc3051	critical-1VPC-P_25	3	2	[We will throw in the towel]	No	1	No	1382	CorrReject
vpc3051	critical-1VPC-P_2	4	2	[He will buy the land]	No	1	No	1445	CorrReject
vpc3051	critical-1VPC-P_19	9	2	[They will carry the groceries]	Yes	1	Yes	1243	Hit
vpc3051	critical-1VPC-P_10	10	2	[She will check the books]	No	1	No	1149	CorrReject
vpc3051	critical-1VPC-P_11	21	2	[She will shut the computer]	No	0	Yes	1397	Miss
vpc3051	critical-1VPC-P_6	22	2	[He will run the hills]	No	1	No	1128	CorrReject
vpc3051	critical-1VPC-P_15	26	2	[She will set the boundaries]	Yes	1	Yes	998	Hit
vpc3051	critical-1VPC-P_5	30	2	[He will pass over the dessert]	No	1	No	1848	CorrReject
vpc3051	critical-1VPC-P_17	37	2	[They will shoot down the hawk]	No	1	No	1395	CorrReject
vpc3051	critical-1VPC-P_1	39	2	[He will hold down the line]	No	1	No	1713	CorrReject
vpc3051	critical-1VPC-P_12	42	2	[She will drive away the candidate]	Yes	1	Yes	1219	Hit
vpc3051	critical-1VPC-P_13	43	2	[She will close up the cafթ]	Yes	0	No	1094	FalseAlarm
vpc3051	critical-1VPC-P_23	44	2	[They will check the essays]	Yes	1	Yes	1120	Hit
vpc3051	critical-1VPC-P_32	53	2	[We will tie up the canoe]	Yes	1	Yes	903	Hit
vpc3051	critical-1VPC-P_27	72	2	[We will bring the gifts]	Yes	1	Yes	1082	Hit
vpc3051	critical-1VPC-P_22	79	2	[They will take the position]	No	1	No	1119	CorrReject
vpc3051	critical-1VPC-P_14	80	2	[She will help the waiter]	No	1	No	1299	CorrReject
vpc3051	critical-1VPC-P_30	83	2	[We will pull the sticker]	No	1	No	882	CorrReject
vpc3051	critical-1VPC-P_29	89	2	[We will smooth over the frosting]	Yes	0	No	2406	FalseAlarm
vpc3051	critical-1VPC-P_8	92	2	[He will strike down the balance]	Yes	1	Yes	771	Hit
vpc3051	critical-1VPC-P_31	96	2	[We will show the ponies]	Yes	1	Yes	1442	Hit
vpc3051	critical-1VPC-P_4	100	2	[He will lock up the bicycle]	Yes	1	Yes	1145	Hit
vpc3051	critical-1VPC-P_21	111	2	[They will lead off the dance]	Yes	0	No	1222	FalseAlarm
vpc3051	critical-1VPC-P_24	121	2	[They will wring out the rag]	Yes	1	Yes	1097	Hit
vpc3051	critical-1VPC-P_26	123	2	[We will bust the moves]	No	1	No	1523	CorrReject
vpc3051	critical-1VPC-P_3	133	2	[He will cover the research]	Yes	1	Yes	792	Hit
vpc3051	critical-1VPC-P_16	135	2	[She will throw out the trash]	Yes	1	Yes	1269	Hit
vpc3051	critical-1VPC-P_7	141	2	[He will think the thoughts]	Yes	1	Yes	1073	Hit
vpc3051	critical-1VPC-P_18	143	2	[They will catch the students]	No	1	No	1219	CorrReject
vpc3051	critical-1VPC-P_28	154	2	[We will dress up the doll]	Yes	1	Yes	738	Hit
vpc3051	critical-1VPC-P_20	159	2	[They will live down the lie]	Yes	1	Yes	783	Hit
vpc3052	critical-1VPC-P_2	4	3	[He wil round up the fractions]	No	1	No	989	CorrReject
vpc3052	critical-1VPC-P_30	11	3	[We will mark off the pages]	Yes	0	No	2183	FalseAlarm
vpc3052	critical-1VPC-P_18	14	3	[They will mark up the lumber]	Yes	0	No	933	FalseAlarm
vpc3052	critical-1VPC-P_9	18	3	[She will break off the stick]	Yes	1	Yes	906	Hit
vpc3052	critical-1VPC-P_1	21	3	[He will bring down the crowd]	Yes	1	Yes	1127	Hit
vpc3052	critical-1VPC-P_26	26	3	[We will bail out the prisoner]	Yes	0	No	805	FalseAlarm
vpc3052	critical-1VPC-P_23	27	3	[They will throw the frisbee]	No	1	No	1339	CorrReject
vpc3052	critical-1VPC-P_14	47	3	[She will clear out the drawer]	Yes	0	No	881	FalseAlarm
vpc3052	critical-1VPC-P_31	55	3	[We will set the timer]	No	1	No	1664	CorrReject
vpc3052	critical-1VPC-P_15	57	3	[She will patch the tire]	No	1	No	2242	CorrReject
vpc3052	critical-1VPC-P_13	84	3	[She will finish up the game]	Yes	1	Yes	1071	Hit
vpc3052	critical-1VPC-P_11	87	3	[She will close the slide]	No	1	No	1356	CorrReject
vpc3052	critical-1VPC-P_17	89	3	[They will boil down the soup]	Yes	1	Yes	1263	Hit
vpc3052	critical-1VPC-P_8	90	3	[He will hold the job]	Yes	1	Yes	1144	Hit
vpc3052	critical-1VPC-P_24	91	3	[They will find the word]	Yes	1	Yes	816	Hit
vpc3052	critical-1VPC-P_25	93	3	[We will bring in the dog]	Yes	1	Yes	1201	Hit
vpc3052	critical-1VPC-P_28	107	3	[We will charge the phone]	Yes	1	Yes	986	Hit
vpc3052	critical-1VPC-P_27	109	3	[We will call the juror]	No	1	No	1353	CorrReject
vpc3052	critical-1VPC-P_19	110	3	[They will keep the secret]	No	1	No	1318	CorrReject
vpc3052	critical-1VPC-P_20	113	3	[They will pull the photo]	Yes	1	Yes	1571	Hit
vpc3052	critical-1VPC-P_5	115	3	[He will run over the trail]	Yes	1	Yes	1489	Hit
vpc3052	critical-1VPC-P_29	118	3	[We will make over the model]	Yes	1	Yes	985	Hit
vpc3052	critical-1VPC-P_7	124	3	[He will see the rumors]	No	1	No	1362	CorrReject
vpc3052	critical-1VPC-P_6	130	3	[He will hold up the lizard]	No	1	No	1209	CorrReject
vpc3052	critical-1VPC-P_16	132	3	[She will buy the store]	Yes	1	Yes	902	Hit
vpc3052	critical-1VPC-P_4	136	3	[He will cut the meat]	Yes	1	Yes	986	Hit
vpc3052	critical-1VPC-P_21	137	3	[They will seal off the bag]	Yes	1	Yes	849	Hit
vpc3052	critical-1VPC-P_12	138	3	[She will give the prizes]	Yes	1	Yes	987	Hit
vpc3052	critical-1VPC-P_3	157	3	[He will eat the spaghetti]	No	1	No	1176	CorrReject
vpc3052	critical-1VPC-P_10	158	3	[She will drive out the trucks]	Yes	0	No	804	FalseAlarm
vpc3052	critical-1VPC-P_22	160	3	[They will look over the part]	No	1	No	1281	CorrReject
vpc3053	critical-1VPC-P_30	1	5	[We will mark the pages]	Yes	1	Yes	1073	Hit
vpc3053	critical-1VPC-P_8	9	5	[He will hold down the job]	Yes	0	No	1129	FalseAlarm
vpc3053	critical-1VPC-P_11	10	5	[She will close down the slide]	Yes	1	Yes	1177	Hit
vpc3053	critical-1VPC-P_29	21	5	[We will make the model]	No	1	No	1384	CorrReject
vpc3053	critical-1VPC-P_22	31	5	[They will look the part]	Yes	1	Yes	960	Hit
vpc3053	critical-1VPC-P_17	34	5	[They will boil the soup]	No	1	No	1100	CorrReject
vpc3053	critical-1VPC-P_32	45	5	[We will buy up the supplies]	No	1	No	1467	CorrReject
vpc3053	critical-1VPC-P_18	49	5	[They will mark the lumber]	Yes	1	Yes	925	Hit
vpc3053	critical-1VPC-P_23	53	5	[They will throw over the frisbee]	Yes	1	Yes	1105	Hit
vpc3053	critical-1VPC-P_15	64	5	[She will patch up the tire]	Yes	1	Yes	1092	Hit
vpc3053	critical-1VPC-P_25	72	5	[We will bring the dog]	No	1	No	1136	CorrReject
vpc3053	critical-1VPC-P_6	75	5	[He will hold the lizard]	Yes	1	Yes	974	Hit
vpc3053	critical-1VPC-P_4	76	5	[He will cut up the meat]	Yes	0	No	1136	FalseAlarm
vpc3053	critical-1VPC-P_12	78	5	[She will give away the prizes]	No	1	No	1164	CorrReject
vpc3053	critical-1VPC-P_14	87	5	[She will clear the drawer]	Yes	1	Yes	931	Hit
vpc3053	critical-1VPC-P_16	88	5	[She will buy out the store]	No	1	No	1984	CorrReject
vpc3053	critical-1VPC-P_21	90	5	[They will seal the bag]	No	1	No	1258	CorrReject
vpc3053	critical-1VPC-P_5	93	5	[He will run the trail]	No	1	No	1717	CorrReject
vpc3053	critical-1VPC-P_13	94	5	[She will finish the game]	No	1	No	1090	CorrReject
vpc3053	critical-1VPC-P_26	105	5	[We will bail the prisoner]	Yes	1	Yes	913	Hit
vpc3053	critical-1VPC-P_20	114	5	[They will pull down the photo]	Yes	0	No	1325	FalseAlarm
vpc3053	critical-1VPC-P_10	116	5	[She will drive the trucks]	Yes	1	Yes	1688	Hit
vpc3053	critical-1VPC-P_3	118	5	[He will eat up the spaghetti]	Yes	1	Yes	826	Hit
vpc3053	critical-1VPC-P_24	125	5	[They will find out the word]	Yes	0	No	1582	FalseAlarm
vpc3053	critical-1VPC-P_28	126	5	[We will charge up the phone]	Yes	0	No	1460	FalseAlarm
vpc3053	critical-1VPC-P_27	128	5	[We will call forth the juror]	Yes	1	Yes	948	Hit
vpc3053	critical-1VPC-P_9	131	5	[She will break the stick]	No	1	No	1039	CorrReject
vpc3053	critical-1VPC-P_19	139	5	[They will keep up the secret]	Yes	1	Yes	1712	Hit
vpc3053	critical-1VPC-P_7	141	5	[He will see through the rumors]	Yes	1	Yes	999	Hit
vpc3053	critical-1VPC-P_31	142	5	[We will set off the timer]	Yes	1	Yes	717	Hit
vpc3053	critical-1VPC-P_1	147	5	[He will bring the crowd]	No	1	No	896	CorrReject
vpc3053	critical-1VPC-P_2	158	5	[He wil round the fractions]	Yes	1	Yes	992	Hit
vpc3054	critical-1VPC-P_20	3	5	[They will pull down the photo]	Yes	0	No	1296	FalseAlarm
vpc3054	critical-1VPC-P_2	5	5	[He wil round the fractions]	Yes	1	Yes	1083	Hit
vpc3054	critical-1VPC-P_1	8	5	[He will bring the crowd]	No	1	No	1353	CorrReject
vpc3054	critical-1VPC-P_19	10	5	[They will keep up the secret]	Yes	1	Yes	790	Hit
vpc3054	critical-1VPC-P_24	22	5	[They will find out the word]	No	1	No	362	CorrReject
vpc3054	critical-1VPC-P_25	23	5	[We will bring the dog]	Yes	0	No	1094	FalseAlarm
vpc3054	critical-1VPC-P_6	27	5	[He will hold the lizard]	Yes	1	Yes	881	Hit
vpc3054	critical-1VPC-P_14	32	5	[She will clear the drawer]	Yes	1	Yes	1890	Hit
vpc3054	critical-1VPC-P_7	40	5	[He will see through the rumors]	Yes	1	Yes	781	Hit
vpc3054	critical-1VPC-P_13	53	5	[She will finish the game]	No	1	No	1143	CorrReject
vpc3054	critical-1VPC-P_15	61	5	[She will patch up the tire]	Yes	1	Yes	1146	Hit
vpc3054	critical-1VPC-P_16	62	5	[She will buy out the store]	Yes	0	No	1286	FalseAlarm
vpc3054	critical-1VPC-P_23	74	5	[They will throw over the frisbee]	Yes	1	Yes	956	Hit
vpc3054	critical-1VPC-P_10	77	5	[She will drive the trucks]	Yes	1	Yes	1282	Hit
vpc3054	critical-1VPC-P_28	84	5	[We will charge up the phone]	Yes	0	No	1068	FalseAlarm
vpc3054	critical-1VPC-P_30	89	5	[We will mark the pages]	Yes	1	Yes	1234	Hit
vpc3054	critical-1VPC-P_8	96	5	[He will hold down the job]	Yes	0	No	1418	FalseAlarm
vpc3054	critical-1VPC-P_3	98	5	[He will eat up the spaghetti]	Yes	1	Yes	1587	Hit
vpc3054	critical-1VPC-P_31	101	5	[We will set off the timer]	Yes	1	Yes	848	Hit
vpc3054	critical-1VPC-P_27	107	5	[We will call forth the juror]	No	0	Yes	1284	Miss
vpc3054	critical-1VPC-P_9	112	5	[She will break the stick]	No	1	No	1737	CorrReject
vpc3054	critical-1VPC-P_5	116	5	[He will run the trail]	No	1	No	2054	CorrReject
vpc3054	critical-1VPC-P_11	119	5	[She will close down the slide]	Yes	1	Yes	1373	Hit
vpc3054	critical-1VPC-P_17	120	5	[They will boil the soup]	No	1	No	1261	CorrReject
vpc3054	critical-1VPC-P_26	122	5	[We will bail the prisoner]	No	0	Yes	1904	Miss
vpc3054	critical-1VPC-P_21	124	5	[They will seal the bag]	Yes	0	No	1691	FalseAlarm
vpc3054	critical-1VPC-P_29	131	5	[We will make the model]	No	1	No	1987	CorrReject
vpc3054	critical-1VPC-P_12	132	5	[She will give away the prizes]	Yes	0	No	1397	FalseAlarm
vpc3054	critical-1VPC-P_4	135	5	[He will cut up the meat]	Yes	0	No	1087	FalseAlarm
vpc3054	critical-1VPC-P_32	152	5	[We will buy up the supplies]	Yes	0	No	1957	FalseAlarm
vpc3054	critical-1VPC-P_18	154	5	[They will mark the lumber]	Yes	1	Yes	831	Hit
vpc3054	critical-1VPC-P_22	159	5	[They will look the part]	Yes	1	Yes	1156	Hit
vpc3055	critical-1VPC-P_16	1	4	[She will throw the trash]	No	1	No	884	CorrReject
vpc3055	critical-1VPC-P_22	6	4	[They will take over the position]	Yes	1	Yes	880	Hit
vpc3055	critical-1VPC-P_31	7	4	[We will show off the ponies]	Yes	0	No	655	FalseAlarm
vpc3055	critical-1VPC-P_26	10	4	[We will bust out the moves]	Yes	1	Yes	537	Hit
vpc3055	critical-1VPC-P_30	15	4	[We will pull off the sticker]	Yes	1	Yes	952	Hit
vpc3055	critical-1VPC-P_8	17	4	[He will strike the balance]	No	1	No	973	CorrReject
vpc3055	critical-1VPC-P_13	35	4	[She will close the cafթ]	Yes	1	Yes	825	Hit
vpc3055	critical-1VPC-P_29	44	4	[We will smooth the frosting]	Yes	1	Yes	911	Hit
vpc3055	critical-1VPC-P_12	46	4	[She will drive the candidate]	No	1	No	1056	CorrReject
vpc3055	critical-1VPC-P_4	50	4	[He will lock the bicycle]	No	1	No	989	CorrReject
vpc3055	critical-1VPC-P_10	53	4	[She will check out the books]	Yes	1	Yes	835	Hit
vpc3055	critical-1VPC-P_23	81	4	[They will check over the essays]	No	1	No	825	CorrReject
vpc3055	critical-1VPC-P_14	83	4	[She will help out the waiter]	Yes	1	Yes	779	Hit
vpc3055	critical-1VPC-P_25	85	4	[We will throw the towel]	No	0	Yes	1463	Miss
vpc3055	critical-1VPC-P_28	89	4	[We will dress the doll]	No	1	No	802	CorrReject
vpc3055	critical-1VPC-P_24	94	4	[They will wring the rag]	No	1	No	760	CorrReject
vpc3055	critical-1VPC-P_3	97	4	[He will cover up the research]	No	1	No	552	CorrReject
vpc3055	critical-1VPC-P_9	98	4	[She will pair the geese]	Yes	1	Yes	566	Hit
vpc3055	critical-1VPC-P_6	105	4	[He will run up the hills]	Yes	1	Yes	814	Hit
vpc3055	critical-1VPC-P_7	106	4	[He will think through the thoughts]	Yes	0	No	1847	FalseAlarm
vpc3055	critical-1VPC-P_19	107	4	[They will carry up the groceries]	No	1	No	793	CorrReject
vpc3055	critical-1VPC-P_20	108	4	[They will live the lie]	No	1	No	693	CorrReject
vpc3055	critical-1VPC-P_1	114	4	[He will hold the line]	Yes	1	Yes	667	Hit
vpc3055	critical-1VPC-P_21	115	4	[They will lead the dance]	Yes	1	Yes	724	Hit
vpc3055	critical-1VPC-P_5	116	4	[He will pass the dessert]	Yes	1	Yes	840	Hit
vpc3055	critical-1VPC-P_18	119	4	[They will catch up the students]	Yes	1	Yes	681	Hit
vpc3055	critical-1VPC-P_2	129	4	[He will buy up the land]	Yes	1	Yes	1100	Hit
vpc3055	critical-1VPC-P_15	131	4	[She will set up the boundaries]	No	1	No	808	CorrReject
vpc3055	critical-1VPC-P_27	137	4	[We will bring forth the gifts]	No	1	No	974	CorrReject
vpc3055	critical-1VPC-P_17	139	4	[They will shoot the hawk]	Yes	1	Yes	603	Hit
vpc3055	critical-1VPC-P_11	140	4	[She will shut down the computer]	No	1	No	588	CorrReject
vpc3055	critical-1VPC-P_32	151	4	[We will tie the canoe]	No	1	No	677	CorrReject
vpc3056	critical-1VPC-P_23	3	5	[They will throw over the frisbee]	Yes	1	Yes	1014	Hit
vpc3056	critical-1VPC-P_18	8	5	[They will mark the lumber]	Yes	1	Yes	1127	Hit
vpc3056	critical-1VPC-P_2	10	5	[He wil round the fractions]	Yes	1	Yes	787	Hit
vpc3056	critical-1VPC-P_4	11	5	[He will cut up the meat]	No	1	No	1181	CorrReject
vpc3056	critical-1VPC-P_32	20	5	[We will buy up the supplies]	No	1	No	1762	CorrReject
vpc3056	critical-1VPC-P_20	23	5	[They will pull down the photo]	No	1	No	1043	CorrReject
vpc3056	critical-1VPC-P_24	31	5	[They will find out the word]	Yes	0	No	894	FalseAlarm
vpc3056	critical-1VPC-P_28	37	5	[We will charge up the phone]	No	1	No	1129	CorrReject
vpc3056	critical-1VPC-P_31	64	5	[We will set off the timer]	Yes	1	Yes	1451	Hit
vpc3056	critical-1VPC-P_12	71	5	[She will give away the prizes]	No	1	No	1014	CorrReject
vpc3056	critical-1VPC-P_11	78	5	[She will close down the slide]	Yes	1	Yes	1100	Hit
vpc3056	critical-1VPC-P_30	89	5	[We will mark the pages]	Yes	1	Yes	736	Hit
vpc3056	critical-1VPC-P_15	92	5	[She will patch up the tire]	Yes	1	Yes	998	Hit
vpc3056	critical-1VPC-P_8	93	5	[He will hold down the job]	No	1	No	750	CorrReject
vpc3056	critical-1VPC-P_13	94	5	[She will finish the game]	No	1	No	1096	CorrReject
vpc3056	critical-1VPC-P_9	96	5	[She will break the stick]	No	1	No	681	CorrReject
vpc3056	critical-1VPC-P_29	100	5	[We will make the model]	No	1	No	987	CorrReject
vpc3056	critical-1VPC-P_3	103	5	[He will eat up the spaghetti]	Yes	1	Yes	867	Hit
vpc3056	critical-1VPC-P_26	105	5	[We will bail the prisoner]	Yes	1	Yes	1722	Hit
vpc3056	critical-1VPC-P_19	109	5	[They will keep up the secret]	Yes	1	Yes	900	Hit
vpc3056	critical-1VPC-P_5	112	5	[He will run the trail]	No	1	No	1018	CorrReject
vpc3056	critical-1VPC-P_6	114	5	[He will hold the lizard]	Yes	1	Yes	754	Hit
vpc3056	critical-1VPC-P_27	116	5	[We will call forth the juror]	Yes	1	Yes	714	Hit
vpc3056	critical-1VPC-P_21	120	5	[They will seal the bag]	Yes	0	No	708	FalseAlarm
vpc3056	critical-1VPC-P_17	124	5	[They will boil the soup]	No	1	No	1247	CorrReject
vpc3056	critical-1VPC-P_22	125	5	[They will look the part]	Yes	1	Yes	747	Hit
vpc3056	critical-1VPC-P_1	133	5	[He will bring the crowd]	No	1	No	1099	CorrReject
vpc3056	critical-1VPC-P_7	141	5	[He will see through the rumors]	Yes	1	Yes	908	Hit
vpc3056	critical-1VPC-P_16	147	5	[She will buy out the store]	No	1	No	866	CorrReject
vpc3056	critical-1VPC-P_25	154	5	[We will bring the dog]	No	1	No	1097	CorrReject
vpc3056	critical-1VPC-P_10	156	5	[She will drive the trucks]	Yes	1	Yes	799	Hit
vpc3056	critical-1VPC-P_14	160	5	[She will clear the drawer]	Yes	1	Yes	822	Hit
vpc3057	critical-1VPC-P_11	1	1	[She will close down the slide]	Yes	1	Yes	1626	Hit
vpc3057	critical-1VPC-P_25	3	1	[We will bring the dog]	No	1	No	2187	CorrReject
vpc3057	critical-1VPC-P_30	14	1	[We will mark the pages]	Yes	1	Yes	1125	Hit
vpc3057	critical-1VPC-P_22	21	1	[They will look the part]	No	0	Yes	1463	Miss
vpc3057	critical-1VPC-P_10	26	1	[She will drive the trucks]	No	0	Yes	1000	Miss
vpc3057	critical-1VPC-P_4	27	1	[He will cut up the meat]	Yes	0	No	1165	FalseAlarm
vpc3057	critical-1VPC-P_13	30	1	[She will finish the game]	No	1	No	939	CorrReject
vpc3057	critical-1VPC-P_29	31	1	[We will make the model]	Yes	0	No	1393	FalseAlarm
vpc3057	critical-1VPC-P_21	32	1	[They will seal the bag]	No	1	No	2465	CorrReject
vpc3057	critical-1VPC-P_7	33	1	[He will see through the rumors]	Yes	1	Yes	1088	Hit
vpc3057	critical-1VPC-P_26	35	1	[We will bail the prisoner]	No	0	Yes	1393	Miss
vpc3057	critical-1VPC-P_27	38	1	[We will call forth the juror]	Yes	1	Yes	1458	Hit
vpc3057	critical-1VPC-P_32	39	1	[We will buy up the supplies]	Yes	0	No	1490	FalseAlarm
vpc3057	critical-1VPC-P_20	41	1	[They will pull down the photo]	Yes	0	No	1795	FalseAlarm
vpc3057	critical-1VPC-P_15	65	1	[She will patch up the tire]	Yes	1	Yes	940	Hit
vpc3057	critical-1VPC-P_16	77	1	[She will buy out the store]	Yes	0	No	1055	FalseAlarm
vpc3057	critical-1VPC-P_18	79	1	[They will mark the lumber]	No	0	Yes	1047	Miss
vpc3057	critical-1VPC-P_5	94	1	[He will run the trail]	Yes	0	No	912	FalseAlarm
vpc3057	critical-1VPC-P_28	99	1	[We will charge up the phone]	Yes	0	No	2189	FalseAlarm
vpc3057	critical-1VPC-P_2	117	1	[He wil round the fractions]	No	0	Yes	1426	Miss
vpc3057	critical-1VPC-P_1	118	1	[He will bring the crowd]	No	1	No	1107	CorrReject
vpc3057	critical-1VPC-P_14	122	1	[She will clear the drawer]	Yes	1	Yes	978	Hit
vpc3057	critical-1VPC-P_17	123	1	[They will boil the soup]	No	1	No	1218	CorrReject
vpc3057	critical-1VPC-P_19	124	1	[They will keep up the secret]	Yes	1	Yes	1536	Hit
vpc3057	critical-1VPC-P_31	132	1	[We will set off the timer]	Yes	1	Yes	1302	Hit
vpc3057	critical-1VPC-P_12	136	1	[She will give away the prizes]	No	1	No	1169	CorrReject
vpc3057	critical-1VPC-P_9	137	1	[She will break the stick]	Yes	0	No	937	FalseAlarm
vpc3057	critical-1VPC-P_23	139	1	[They will throw over the frisbee]	Yes	1	Yes	632	Hit
vpc3057	critical-1VPC-P_8	143	1	[He will hold down the job]	No	1	No	1336	CorrReject
vpc3057	critical-1VPC-P_6	149	1	[He will hold the lizard]	Yes	1	Yes	926	Hit
vpc3057	critical-1VPC-P_3	150	1	[He will eat up the spaghetti]	Yes	1	Yes	835	Hit
vpc3057	critical-1VPC-P_24	158	1	[They will find out the word]	Yes	0	No	1134	FalseAlarm
vpc3058	critical-1VPC-P_30	10	6	[We will pull the sticker]	Yes	0	No	940	FalseAlarm
vpc3058	critical-1VPC-P_16	18	6	[She will throw out the trash]	Yes	1	Yes	798	Hit
vpc3058	critical-1VPC-P_21	20	6	[They will lead off the dance]	Yes	0	No	1125	FalseAlarm
vpc3058	critical-1VPC-P_25	22	6	[We will throw in the towel]	Yes	0	No	816	FalseAlarm
vpc3058	critical-1VPC-P_22	23	6	[They will take the position]	Yes	0	No	823	FalseAlarm
vpc3058	critical-1VPC-P_31	39	6	[We will show the ponies]	Yes	1	Yes	830	Hit
vpc3058	critical-1VPC-P_27	41	6	[We will bring the gifts]	Yes	1	Yes	923	Hit
vpc3058	critical-1VPC-P_24	43	6	[They will wring out the rag]	Yes	1	Yes	908	Hit
vpc3058	critical-1VPC-P_15	52	6	[She will set the boundaries]	Yes	1	Yes	1336	Hit
vpc3058	critical-1VPC-P_6	60	6	[He will run the hills]	Yes	0	No	1330	FalseAlarm
vpc3058	critical-1VPC-P_10	61	6	[She will check the books]	No	1	No	1853	CorrReject
vpc3058	critical-1VPC-P_8	67	6	[He will strike down the balance]	Yes	1	Yes	911	Hit
vpc3058	critical-1VPC-P_17	70	6	[They will shoot down the hawk]	Yes	0	No	1217	FalseAlarm
vpc3058	critical-1VPC-P_12	73	6	[She will drive away the candidate]	Yes	1	Yes	1255	Hit
vpc3058	critical-1VPC-P_32	75	6	[We will tie up the canoe]	Yes	1	Yes	1130	Hit
vpc3058	critical-1VPC-P_2	81	6	[He will buy the land]	Yes	0	No	896	FalseAlarm
vpc3058	critical-1VPC-P_9	92	6	[She will pair off the geese]	No	1	No	1050	CorrReject
vpc3058	critical-1VPC-P_4	94	6	[He will lock up the bicycle]	Yes	1	Yes	1092	Hit
vpc3058	critical-1VPC-P_5	104	6	[He will pass over the dessert]	No	1	No	1055	CorrReject
vpc3058	critical-1VPC-P_3	107	6	[He will cover the research]	Yes	1	Yes	1128	Hit
vpc3058	critical-1VPC-P_20	114	6	[They will live down the lie]	Yes	1	Yes	1290	Hit
vpc3058	critical-1VPC-P_23	122	6	[They will check the essays]	Yes	1	Yes	1047	Hit
vpc3058	critical-1VPC-P_18	134	6	[They will catch the students]	No	1	No	960	CorrReject
vpc3058	critical-1VPC-P_1	136	6	[He will hold down the line]	No	1	No	1202	CorrReject
vpc3058	critical-1VPC-P_29	140	6	[We will smooth over the frosting]	No	1	No	938	CorrReject
vpc3058	critical-1VPC-P_13	143	6	[She will close up the cafթ]	No	1	No	1493	CorrReject
vpc3058	critical-1VPC-P_26	144	6	[We will bust the moves]	No	1	No	1452	CorrReject
vpc3058	critical-1VPC-P_7	146	6	[He will think the thoughts]	Yes	1	Yes	1205	Hit
vpc3058	critical-1VPC-P_14	147	6	[She will help the waiter]	No	1	No	1136	CorrReject
vpc3058	critical-1VPC-P_28	148	6	[We will dress up the doll]	Yes	1	Yes	1064	Hit
vpc3058	critical-1VPC-P_11	155	6	[She will shut the computer]	Yes	1	Yes	1093	Hit
vpc3058	critical-1VPC-P_19	156	6	[They will carry the groceries]	Yes	1	Yes	998	Hit
vpc3059	critical-1VPC-P_27	1	2	[We will bring the gifts]	Yes	1	Yes	1607	Hit
vpc3059	critical-1VPC-P_30	3	2	[We will pull the sticker]	No	1	No	2353	CorrReject
vpc3059	critical-1VPC-P_25	8	2	[We will throw in the towel]	Yes	0	No	2326	FalseAlarm
vpc3059	critical-1VPC-P_18	10	2	[They will catch the students]	No	1	No	2063	CorrReject
vpc3059	critical-1VPC-P_26	19	2	[We will bust the moves]	Yes	0	No	1742	FalseAlarm
vpc3059	critical-1VPC-P_28	21	2	[We will dress up the doll]	No	0	Yes	1813	Miss
vpc3059	critical-1VPC-P_15	34	2	[She will set the boundaries]	Yes	1	Yes	1447	Hit
vpc3059	critical-1VPC-P_11	36	2	[She will shut the computer]	Yes	1	Yes	1559	Hit
