"Subject"	"RT"	"Trial"	"Sex"	"NativeLanguage"	"Correct"	"PrevType"	"PrevCorrect"	"Word"	"Frequency"	"FamilySize"	"SynsetCount"	"Length"	"Class"	"FreqSingular"	"FreqPlural"	"DerivEntropy"	"Complex"	"rInfl"	"meanRT"	"SubjFreq"	"meanSize"	"meanWeight"	"BNCw"	"BNCc"	"BNCd"	"BNCcRatio"	"BNCdRatio"	"Sn"	"NativeLangSim"
"J7Spanish"	6.78323872701727	130	"F"	"Other"	"correct"	"nonword"	"correct"	"cherry"	4.997212	0.6931472	1.6094379	6	"plant"	83	49	0.4754	"simplex"	0.51879379	6.3426	3.88	1.6278	1.2081	5.71652	3.249801	12.588727	0.568493	2.202166	"7"	"Spanish"
"J13Spanish"	6.2087866639665	130	"F"	"Other"	"correct"	"nonword"	"correct"	"cherry"	4.997212	0.6931472	1.6094379	6	"plant"	83	49	0.4754	"simplex"	0.51879379	6.3426	3.88	1.6278	1.2081	5.71652	3.249801	12.588727	0.568493	2.202166	"13"	"Spanish"
"J1Spanish"	6.82306366730898	131	"F"	"Other"	"correct"	"word"	"correct"	"butterfly"	5.214936	0	1.0986123	9	"animal"	88	95	0	"complex"	-0.07571182	6.4062	4.08	3.8757	3.6141	6.719418	0.64996	5.463032	0.096729	0.813022	"1"	"Spanish"
"J6Spanish"	7.56271391830681	131	"F"	"Other"	"correct"	"word"	"correct"	"butterfly"	5.214936	0	1.0986123	9	"animal"	88	95	0	"complex"	-0.07571182	6.4062	4.08	3.8757	3.6141	6.719418	0.64996	5.463032	0.096729	0.813022	"6"	"Spanish"
"J12Spanish"	7.07107302706826	131	"F"	"Other"	"correct"	"word"	"correct"	"butterfly"	5.214936	0	1.0986123	9	"animal"	88	95	0	"complex"	-0.07571182	6.4062	4.08	3.8757	3.6141	6.719418	0.64996	5.463032	0.096729	0.813022	"12"	"Spanish"
"J9Spanish"	7.06699238479112	131	"F"	"Other"	"correct"	"word"	"correct"	"butterfly"	5.214936	0	1.0986123	9	"animal"	88	95	0	"complex"	-0.07571182	6.4062	4.08	3.8757	3.6141	6.719418	0.64996	5.463032	0.096729	0.813022	"9"	"Spanish"
"J7Spanish"	7.05266272701727	131	"F"	"Other"	"correct"	"word"	"correct"	"butterfly"	5.214936	0	1.0986123	9	"animal"	88	95	0	"complex"	-0.07571182	6.4062	4.08	3.8757	3.6141	6.719418	0.64996	5.463032	0.096729	0.813022	"7"	"Spanish"
"J13Spanish"	6.4782106639665	131	"F"	"Other"	"correct"	"word"	"correct"	"butterfly"	5.214936	0	1.0986123	9	"animal"	88	95	0	"complex"	-0.07571182	6.4062	4.08	3.8757	3.6141	6.719418	0.64996	5.463032	0.096729	0.813022	"13"	"Spanish"
"J1Spanish"	6.76797266730898	133	"F"	"Other"	"correct"	"nonword"	"incorrect"	"vulture"	4.248495	0	1.0986123	7	"animal"	21	48	0	"simplex"	-0.80077784	6.6213	2.28	3.6219	3.3054	1.270338	0.32498	0.237523	0.255822	0.186976	"1"	"Spanish"
"J6Spanish"	7.50762291830681	133	"F"	"Other"	"correct"	"nonword"	"incorrect"	"vulture"	4.248495	0	1.0986123	7	"animal"	21	48	0	"simplex"	-0.80077784	6.6213	2.28	3.6219	3.3054	1.270338	0.32498	0.237523	0.255822	0.186976	"6"	"Spanish"
"J12Spanish"	7.01598202706826	133	"F"	"Other"	"correct"	"nonword"	"incorrect"	"vulture"	4.248495	0	1.0986123	7	"animal"	21	48	0	"simplex"	-0.80077784	6.6213	2.28	3.6219	3.3054	1.270338	0.32498	0.237523	0.255822	0.186976	"12"	"Spanish"
"J9Spanish"	7.01190138479112	133	"F"	"Other"	"correct"	"nonword"	"incorrect"	"vulture"	4.248495	0	1.0986123	7	"animal"	21	48	0	"simplex"	-0.80077784	6.6213	2.28	3.6219	3.3054	1.270338	0.32498	0.237523	0.255822	0.186976	"9"	"Spanish"
"J7Spanish"	6.99757172701727	133	"F"	"Other"	"correct"	"nonword"	"incorrect"	"vulture"	4.248495	0	1.0986123	7	"animal"	21	48	0	"simplex"	-0.80077784	6.6213	2.28	3.6219	3.3054	1.270338	0.32498	0.237523	0.255822	0.186976	"7"	"Spanish"
"J13Spanish"	6.4231196639665	133	"F"	"Other"	"correct"	"nonword"	"incorrect"	"vulture"	4.248495	0	1.0986123	7	"animal"	21	48	0	"simplex"	-0.80077784	6.6213	2.28	3.6219	3.3054	1.270338	0.32498	0.237523	0.255822	0.186976	"13"	"Spanish"
"J1Spanish"	6.84296466730898	134	"F"	"Other"	"correct"	"word"	"correct"	"walnut"	4.49981	0	1.3862944	6	"plant"	70	19	0	"simplex"	1.2669476	6.4226	3.92	1.8327	1.422	3.454427	0.64996	4.987986	0.188153	1.44394	"1"	"Spanish"
"J6Spanish"	7.58261491830681	134	"F"	"Other"	"correct"	"word"	"correct"	"walnut"	4.49981	0	1.3862944	6	"plant"	70	19	0	"simplex"	1.2669476	6.4226	3.92	1.8327	1.422	3.454427	0.64996	4.987986	0.188153	1.44394	"6"	"Spanish"
"J12Spanish"	7.09097402706826	134	"F"	"Other"	"correct"	"word"	"correct"	"walnut"	4.49981	0	1.3862944	6	"plant"	70	19	0	"simplex"	1.2669476	6.4226	3.92	1.8327	1.422	3.454427	0.64996	4.987986	0.188153	1.44394	"12"	"Spanish"
"J9Spanish"	7.08689338479112	134	"F"	"Other"	"correct"	"word"	"correct"	"walnut"	4.49981	0	1.3862944	6	"plant"	70	19	0	"simplex"	1.2669476	6.4226	3.92	1.8327	1.422	3.454427	0.64996	4.987986	0.188153	1.44394	"9"	"Spanish"
"J7Spanish"	7.07256372701727	134	"F"	"Other"	"correct"	"word"	"correct"	"walnut"	4.49981	0	1.3862944	6	"plant"	70	19	0	"simplex"	1.2669476	6.4226	3.92	1.8327	1.422	3.454427	0.64996	4.987986	0.188153	1.44394	"7"	"Spanish"
"J13Spanish"	6.4981116639665	134	"F"	"Other"	"correct"	"word"	"correct"	"walnut"	4.49981	0	1.3862944	6	"plant"	70	19	0	"simplex"	1.2669476	6.4226	3.92	1.8327	1.422	3.454427	0.64996	4.987986	0.188153	1.44394	"13"	"Spanish"
"J1Spanish"	6.99781866730898	137	"F"	"Other"	"correct"	"nonword"	"incorrect"	"magpie"	2.995732	0	1.0986123	6	"animal"	13	6	0	"simplex"	0.69314718	6.4871	2.68	3.6695	3.3214	1.092045	0.32498	1.187616	0.297589	1.087516	"1"	"Spanish"
"J6Spanish"	7.73746891830681	137	"F"	"Other"	"correct"	"nonword"	"incorrect"	"magpie"	2.995732	0	1.0986123	6	"animal"	13	6	0	"simplex"	0.69314718	6.4871	2.68	3.6695	3.3214	1.092045	0.32498	1.187616	0.297589	1.087516	"6"	"Spanish"
"J12Spanish"	7.24582802706826	137	"F"	"Other"	"correct"	"nonword"	"incorrect"	"magpie"	2.995732	0	1.0986123	6	"animal"	13	6	0	"simplex"	0.69314718	6.4871	2.68	3.6695	3.3214	1.092045	0.32498	1.187616	0.297589	1.087516	"12"	"Spanish"
"J9Spanish"	7.24174738479112	137	"F"	"Other"	"correct"	"nonword"	"incorrect"	"magpie"	2.995732	0	1.0986123	6	"animal"	13	6	0	"simplex"	0.69314718	6.4871	2.68	3.6695	3.3214	1.092045	0.32498	1.187616	0.297589	1.087516	"9"	"Spanish"
"J7Spanish"	7.22741772701727	137	"F"	"Other"	"correct"	"nonword"	"incorrect"	"magpie"	2.995732	0	1.0986123	6	"animal"	13	6	0	"simplex"	0.69314718	6.4871	2.68	3.6695	3.3214	1.092045	0.32498	1.187616	0.297589	1.087516	"7"	"Spanish"
"J13Spanish"	6.6529656639665	137	"F"	"Other"	"correct"	"nonword"	"incorrect"	"magpie"	2.995732	0	1.0986123	6	"animal"	13	6	0	"simplex"	0.69314718	6.4871	2.68	3.6695	3.3214	1.092045	0.32498	1.187616	0.297589	1.087516	"13"	"Spanish"
"J1Spanish"	6.72086266730898	138	"F"	"Other"	"correct"	"word"	"correct"	"strawberry"	4.75359	0	1.3862944	10	"plant"	50	65	0	"complex"	-0.25782911	6.3475	5.04	1.8922	1.4951	2.919548	0.64996	18.526805	0.222624	6.345778	"1"	"Spanish"
"J6Spanish"	7.46051291830681	138	"F"	"Other"	"correct"	"word"	"correct"	"strawberry"	4.75359	0	1.3862944	10	"plant"	50	65	0	"complex"	-0.25782911	6.3475	5.04	1.8922	1.4951	2.919548	0.64996	18.526805	0.222624	6.345778	"6"	"Spanish"
"J12Spanish"	6.96887202706826	138	"F"	"Other"	"correct"	"word"	"correct"	"strawberry"	4.75359	0	1.3862944	10	"plant"	50	65	0	"complex"	-0.25782911	6.3475	5.04	1.8922	1.4951	2.919548	0.64996	18.526805	0.222624	6.345778	"12"	"Spanish"
"J9Spanish"	6.96479138479112	138	"F"	"Other"	"correct"	"word"	"correct"	"strawberry"	4.75359	0	1.3862944	10	"plant"	50	65	0	"complex"	-0.25782911	6.3475	5.04	1.8922	1.4951	2.919548	0.64996	18.526805	0.222624	6.345778	"9"	"Spanish"
"J7Spanish"	6.95046172701727	138	"F"	"Other"	"correct"	"word"	"correct"	"strawberry"	4.75359	0	1.3862944	10	"plant"	50	65	0	"complex"	-0.25782911	6.3475	5.04	1.8922	1.4951	2.919548	0.64996	18.526805	0.222624	6.345778	"7"	"Spanish"
"J13Spanish"	6.3760096639665	138	"F"	"Other"	"correct"	"word"	"correct"	"strawberry"	4.75359	0	1.3862944	10	"plant"	50	65	0	"complex"	-0.25782911	6.3475	5.04	1.8922	1.4951	2.919548	0.64996	18.526805	0.222624	6.345778	"13"	"Spanish"
"J1Spanish"	6.51336566730898	139	"F"	"Other"	"correct"	"word"	"correct"	"banana"	5.023881	0	1.0986123	6	"plant"	74	77	0	"simplex"	-0.03922071	6.3178	5.68	2.0802	1.7189	4.524185	1.29992	23.039745	0.287327	5.092573	"1"	"Spanish"
"J6Spanish"	7.25301591830681	139	"F"	"Other"	"correct"	"word"	"correct"	"banana"	5.023881	0	1.0986123	6	"plant"	74	77	0	"simplex"	-0.03922071	6.3178	5.68	2.0802	1.7189	4.524185	1.29992	23.039745	0.287327	5.092573	"6"	"Spanish"
"J12Spanish"	6.76137502706826	139	"F"	"Other"	"correct"	"word"	"correct"	"banana"	5.023881	0	1.0986123	6	"plant"	74	77	0	"simplex"	-0.03922071	6.3178	5.68	2.0802	1.7189	4.524185	1.29992	23.039745	0.287327	5.092573	"12"	"Spanish"
"J9Spanish"	6.75729438479112	139	"F"	"Other"	"correct"	"word"	"correct"	"banana"	5.023881	0	1.0986123	6	"plant"	74	77	0	"simplex"	-0.03922071	6.3178	5.68	2.0802	1.7189	4.524185	1.29992	23.039745	0.287327	5.092573	"9"	"Spanish"
"J7Spanish"	6.74296472701727	139	"F"	"Other"	"correct"	"word"	"correct"	"banana"	5.023881	0	1.0986123	6	"plant"	74	77	0	"simplex"	-0.03922071	6.3178	5.68	2.0802	1.7189	4.524185	1.29992	23.039745	0.287327	5.092573	"7"	"Spanish"
"J13Spanish"	6.1685126639665	139	"F"	"Other"	"correct"	"word"	"correct"	"banana"	5.023881	0	1.0986123	6	"plant"	74	77	0	"simplex"	-0.03922071	6.3178	5.68	2.0802	1.7189	4.524185	1.29992	23.039745	0.287327	5.092573	"13"	"Spanish"
"J1Spanish"	6.75011466730898	141	"F"	"Other"	"correct"	"nonword"	"correct"	"elephant"	6.063785	0.6931472	1.0986123	8	"animal"	113	316	0.213	"simplex"	-1.02270333	6.322	3.88	4.1927	3.9911	8.691785	8.611973	7.363218	0.990818	0.847147	"1"	"Spanish"
"J6Spanish"	7.48976491830681	141	"F"	"Other"	"correct"	"nonword"	"correct"	"elephant"	6.063785	0.6931472	1.0986123	8	"animal"	113	316	0.213	"simplex"	-1.02270333	6.322	3.88	4.1927	3.9911	8.691785	8.611973	7.363218	0.990818	0.847147	"6"	"Spanish"
"J12Spanish"	6.99812402706826	141	"F"	"Other"	"correct"	"nonword"	"correct"	"elephant"	6.063785	0.6931472	1.0986123	8	"animal"	113	316	0.213	"simplex"	-1.02270333	6.322	3.88	4.1927	3.9911	8.691785	8.611973	7.363218	0.990818	0.847147	"12"	"Spanish"
"J9Spanish"	6.99404338479112	141	"F"	"Other"	"correct"	"nonword"	"correct"	"elephant"	6.063785	0.6931472	1.0986123	8	"animal"	113	316	0.213	"simplex"	-1.02270333	6.322	3.88	4.1927	3.9911	8.691785	8.611973	7.363218	0.990818	0.847147	"9"	"Spanish"
"J7Spanish"	6.97971372701727	141	"F"	"Other"	"correct"	"nonword"	"correct"	"elephant"	6.063785	0.6931472	1.0986123	8	"animal"	113	316	0.213	"simplex"	-1.02270333	6.322	3.88	4.1927	3.9911	8.691785	8.611973	7.363218	0.990818	0.847147	"7"	"Spanish"
"J13Spanish"	6.4052616639665	141	"F"	"Other"	"correct"	"nonword"	"correct"	"elephant"	6.063785	0.6931472	1.0986123	8	"animal"	113	316	0.213	"simplex"	-1.02270333	6.322	3.88	4.1927	3.9911	8.691785	8.611973	7.363218	0.990818	0.847147	"13"	"Spanish"
"J1Spanish"	7.13433466730898	144	"F"	"Other"	"correct"	"nonword"	"correct"	"stork"	3.044522	0	0.6931472	5	"animal"	13	7	0	"simplex"	0.55961579	6.5239	2	3.8085	3.4878	0.724315	0	0.475046	0	0.655856	"1"	"Spanish"
"J6Spanish"	7.87398491830681	144	"F"	"Other"	"correct"	"nonword"	"correct"	"stork"	3.044522	0	0.6931472	5	"animal"	13	7	0	"simplex"	0.55961579	6.5239	2	3.8085	3.4878	0.724315	0	0.475046	0	0.655856	"6"	"Spanish"
"J12Spanish"	7.38234402706826	144	"F"	"Other"	"correct"	"nonword"	"correct"	"stork"	3.044522	0	0.6931472	5	"animal"	13	7	0	"simplex"	0.55961579	6.5239	2	3.8085	3.4878	0.724315	0	0.475046	0	0.655856	"12"	"Spanish"
"J9Spanish"	7.37826338479112	144	"F"	"Other"	"correct"	"nonword"	"correct"	"stork"	3.044522	0	0.6931472	5	"animal"	13	7	0	"simplex"	0.55961579	6.5239	2	3.8085	3.4878	0.724315	0	0.475046	0	0.655856	"9"	"Spanish"
"J7Spanish"	7.36393372701727	144	"F"	"Other"	"correct"	"nonword"	"correct"	"stork"	3.044522	0	0.6931472	5	"animal"	13	7	0	"simplex"	0.55961579	6.5239	2	3.8085	3.4878	0.724315	0	0.475046	0	0.655856	"7"	"Spanish"
"J13Spanish"	6.7894816639665	144	"F"	"Other"	"correct"	"nonword"	"correct"	"stork"	3.044522	0	0.6931472	5	"animal"	13	7	0	"simplex"	0.55961579	6.5239	2	3.8085	3.4878	0.724315	0	0.475046	0	0.655856	"13"	"Spanish"
"J1Spanish"	6.63570466730898	147	"F"	"Other"	"correct"	"nonword"	"correct"	"olive"	5.587249	1.0986123	1.9459101	5	"plant"	160	78	0.5684	"simplex"	0.71195651	6.295	4.12	1.6987	1.2952	3.877873	0	2.850278	0	0.735011	"1"	"Spanish"
"J6Spanish"	7.37535491830681	147	"F"	"Other"	"correct"	"nonword"	"correct"	"olive"	5.587249	1.0986123	1.9459101	5	"plant"	160	78	0.5684	"simplex"	0.71195651	6.295	4.12	1.6987	1.2952	3.877873	0	2.850278	0	0.735011	"6"	"Spanish"
"J12Spanish"	6.88371402706826	147	"F"	"Other"	"correct"	"nonword"	"correct"	"olive"	5.587249	1.0986123	1.9459101	5	"plant"	160	78	0.5684	"simplex"	0.71195651	6.295	4.12	1.6987	1.2952	3.877873	0	2.850278	0	0.735011	"12"	"Spanish"
"J9Spanish"	6.87963338479112	147	"F"	"Other"	"correct"	"nonword"	"correct"	"olive"	5.587249	1.0986123	1.9459101	5	"plant"	160	78	0.5684	"simplex"	0.71195651	6.295	4.12	1.6987	1.2952	3.877873	0	2.850278	0	0.735011	"9"	"Spanish"
"J7Spanish"	6.86530372701727	147	"F"	"Other"	"correct"	"nonword"	"correct"	"olive"	5.587249	1.0986123	1.9459101	5	"plant"	160	78	0.5684	"simplex"	0.71195651	6.295	4.12	1.6987	1.2952	3.877873	0	2.850278	0	0.735011	"7"	"Spanish"
"J13Spanish"	6.2908516639665	147	"F"	"Other"	"correct"	"nonword"	"correct"	"olive"	5.587249	1.0986123	1.9459101	5	"plant"	160	78	0.5684	"simplex"	0.71195651	6.295	4.12	1.6987	1.2952	3.877873	0	2.850278	0	0.735011	"13"	"Spanish"
"J1Spanish"	6.51792166730898	152	"F"	"Other"	"incorrect"	"nonword"	"correct"	"goose"	5.267858	1.7917595	1.3862944	5	"animal"	103	85	1.4565	"simplex"	0.1900436	6.3514	3.4	3.0071	2.6612	4.401609	1.949881	1.900185	0.442993	0.431702	"1"	"Spanish"
"J6Spanish"	7.25757191830681	152	"F"	"Other"	"incorrect"	"nonword"	"correct"	"goose"	5.267858	1.7917595	1.3862944	5	"animal"	103	85	1.4565	"simplex"	0.1900436	6.3514	3.4	3.0071	2.6612	4.401609	1.949881	1.900185	0.442993	0.431702	"6"	"Spanish"
"J12Spanish"	6.76593102706826	152	"F"	"Other"	"incorrect"	"nonword"	"correct"	"goose"	5.267858	1.7917595	1.3862944	5	"animal"	103	85	1.4565	"simplex"	0.1900436	6.3514	3.4	3.0071	2.6612	4.401609	1.949881	1.900185	0.442993	0.431702	"12"	"Spanish"
"J9Spanish"	6.76185038479112	152	"F"	"Other"	"incorrect"	"nonword"	"correct"	"goose"	5.267858	1.7917595	1.3862944	5	"animal"	103	85	1.4565	"simplex"	0.1900436	6.3514	3.4	3.0071	2.6612	4.401609	1.949881	1.900185	0.442993	0.431702	"9"	"Spanish"
"J7Spanish"	6.74752072701727	152	"F"	"Other"	"incorrect"	"nonword"	"correct"	"goose"	5.267858	1.7917595	1.3862944	5	"animal"	103	85	1.4565	"simplex"	0.1900436	6.3514	3.4	3.0071	2.6612	4.401609	1.949881	1.900185	0.442993	0.431702	"7"	"Spanish"
"J13Spanish"	6.1730686639665	152	"F"	"Other"	"incorrect"	"nonword"	"correct"	"goose"	5.267858	1.7917595	1.3862944	5	"animal"	103	85	1.4565	"simplex"	0.1900436	6.3514	3.4	3.0071	2.6612	4.401609	1.949881	1.900185	0.442993	0.431702	"13"	"Spanish"
"J1Spanish"	6.71154266730898	154	"F"	"Other"	"correct"	"nonword"	"correct"	"swan"	4.962845	1.3862944	1.3862944	4	"animal"	88	46	0.7769	"simplex"	0.63848877	6.3781	3	3.2612	2.9268	5.281931	2.599841	2.850278	0.492214	0.539628	"1"	"Spanish"
"J6Spanish"	7.45119291830681	154	"F"	"Other"	"correct"	"nonword"	"correct"	"swan"	4.962845	1.3862944	1.3862944	4	"animal"	88	46	0.7769	"simplex"	0.63848877	6.3781	3	3.2612	2.9268	5.281931	2.599841	2.850278	0.492214	0.539628	"6"	"Spanish"
"J12Spanish"	6.95955202706826	154	"F"	"Other"	"correct"	"nonword"	"correct"	"swan"	4.962845	1.3862944	1.3862944	4	"animal"	88	46	0.7769	"simplex"	0.63848877	6.3781	3	3.2612	2.9268	5.281931	2.599841	2.850278	0.492214	0.539628	"12"	"Spanish"
"J9Spanish"	6.95547138479112	154	"F"	"Other"	"correct"	"nonword"	"correct"	"swan"	4.962845	1.3862944	1.3862944	4	"animal"	88	46	0.7769	"simplex"	0.63848877	6.3781	3	3.2612	2.9268	5.281931	2.599841	2.850278	0.492214	0.539628	"9"	"Spanish"
"J7Spanish"	6.94114172701727	154	"F"	"Other"	"correct"	"nonword"	"correct"	"swan"	4.962845	1.3862944	1.3862944	4	"animal"	88	46	0.7769	"simplex"	0.63848877	6.3781	3	3.2612	2.9268	5.281931	2.599841	2.850278	0.492214	0.539628	"7"	"Spanish"
"J13Spanish"	6.3666896639665	154	"F"	"Other"	"correct"	"nonword"	"correct"	"swan"	4.962845	1.3862944	1.3862944	4	"animal"	88	46	0.7769	"simplex"	0.63848877	6.3781	3	3.2612	2.9268	5.281931	2.599841	2.850278	0.492214	0.539628	"13"	"Spanish"
"J1Spanish"	6.83140366730898	156	"F"	"Other"	"correct"	"nonword"	"correct"	"almond"	4.204693	0	1.0986123	6	"plant"	24	42	0	"simplex"	-0.54232429	6.3908	3.72	1.8912	1.486	3.075555	0.16249	1.425139	0.052833	0.463376	"1"	"Spanish"
"J6Spanish"	7.57105391830681	156	"F"	"Other"	"correct"	"nonword"	"correct"	"almond"	4.204693	0	1.0986123	6	"plant"	24	42	0	"simplex"	-0.54232429	6.3908	3.72	1.8912	1.486	3.075555	0.16249	1.425139	0.052833	0.463376	"6"	"Spanish"
"J12Spanish"	7.07941302706826	156	"F"	"Other"	"correct"	"nonword"	"correct"	"almond"	4.204693	0	1.0986123	6	"plant"	24	42	0	"simplex"	-0.54232429	6.3908	3.72	1.8912	1.486	3.075555	0.16249	1.425139	0.052833	0.463376	"12"	"Spanish"
"J9Spanish"	7.07533238479112	156	"F"	"Other"	"correct"	"nonword"	"correct"	"almond"	4.204693	0	1.0986123	6	"plant"	24	42	0	"simplex"	-0.54232429	6.3908	3.72	1.8912	1.486	3.075555	0.16249	1.425139	0.052833	0.463376	"9"	"Spanish"
"J7Spanish"	7.06100272701727	156	"F"	"Other"	"correct"	"nonword"	"correct"	"almond"	4.204693	0	1.0986123	6	"plant"	24	42	0	"simplex"	-0.54232429	6.3908	3.72	1.8912	1.486	3.075555	0.16249	1.425139	0.052833	0.463376	"7"	"Spanish"
"J13Spanish"	6.4865506639665	156	"F"	"Other"	"correct"	"nonword"	"correct"	"almond"	4.204693	0	1.0986123	6	"plant"	24	42	0	"simplex"	-0.54232429	6.3908	3.72	1.8912	1.486	3.075555	0.16249	1.425139	0.052833	0.463376	"13"	"Spanish"
"J1Spanish"	6.40749766730898	159	"F"	"Other"	"incorrect"	"nonword"	"correct"	"asparagus"	3.663562	0	1.0986123	9	"plant"	19	19	0	"simplex"	0	6.4939	3.68	1.866	1.4424	1.281481	0	0	0	0	"1"	"Spanish"
"J6Spanish"	7.14714791830681	159	"F"	"Other"	"incorrect"	"nonword"	"correct"	"asparagus"	3.663562	0	1.0986123	9	"plant"	19	19	0	"simplex"	0	6.4939	3.68	1.866	1.4424	1.281481	0	0	0	0	"6"	"Spanish"
"J12Spanish"	6.65550702706826	159	"F"	"Other"	"incorrect"	"nonword"	"correct"	"asparagus"	3.663562	0	1.0986123	9	"plant"	19	19	0	"simplex"	0	6.4939	3.68	1.866	1.4424	1.281481	0	0	0	0	"12"	"Spanish"
"J9Spanish"	6.65142638479112	159	"F"	"Other"	"incorrect"	"nonword"	"correct"	"asparagus"	3.663562	0	1.0986123	9	"plant"	19	19	0	"simplex"	0	6.4939	3.68	1.866	1.4424	1.281481	0	0	0	0	"9"	"Spanish"
"J7Spanish"	6.63709672701727	159	"F"	"Other"	"incorrect"	"nonword"	"correct"	"asparagus"	3.663562	0	1.0986123	9	"plant"	19	19	0	"simplex"	0	6.4939	3.68	1.866	1.4424	1.281481	0	0	0	0	"7"	"Spanish"
"J13Spanish"	6.0626446639665	159	"F"	"Other"	"incorrect"	"nonword"	"correct"	"asparagus"	3.663562	0	1.0986123	9	"plant"	19	19	0	"simplex"	0	6.4939	3.68	1.866	1.4424	1.281481	0	0	0	0	"13"	"Spanish"
"J1Spanish"	6.59446166730898	160	"F"	"Other"	"incorrect"	"word"	"incorrect"	"leek"	3.332205	0	1.0986123	4	"plant"	5	22	0	"simplex"	-1.34373475	6.42	3.68	1.8898	1.459	0.846892	0.16249	2.375231	0.191866	2.804646	"1"	"Spanish"
"J6Spanish"	7.33411191830681	160	"F"	"Other"	"incorrect"	"word"	"incorrect"	"leek"	3.332205	0	1.0986123	4	"plant"	5	22	0	"simplex"	-1.34373475	6.42	3.68	1.8898	1.459	0.846892	0.16249	2.375231	0.191866	2.804646	"6"	"Spanish"
"J12Spanish"	6.84247102706826	160	"F"	"Other"	"incorrect"	"word"	"incorrect"	"leek"	3.332205	0	1.0986123	4	"plant"	5	22	0	"simplex"	-1.34373475	6.42	3.68	1.8898	1.459	0.846892	0.16249	2.375231	0.191866	2.804646	"12"	"Spanish"
"J9Spanish"	6.83839038479112	160	"F"	"Other"	"incorrect"	"word"	"incorrect"	"leek"	3.332205	0	1.0986123	4	"plant"	5	22	0	"simplex"	-1.34373475	6.42	3.68	1.8898	1.459	0.846892	0.16249	2.375231	0.191866	2.804646	"9"	"Spanish"
"J7Spanish"	6.82406072701727	160	"F"	"Other"	"incorrect"	"word"	"incorrect"	"leek"	3.332205	0	1.0986123	4	"plant"	5	22	0	"simplex"	-1.34373475	6.42	3.68	1.8898	1.459	0.846892	0.16249	2.375231	0.191866	2.804646	"7"	"Spanish"
"J13Spanish"	6.2496086639665	160	"F"	"Other"	"incorrect"	"word"	"incorrect"	"leek"	3.332205	0	1.0986123	4	"plant"	5	22	0	"simplex"	-1.34373475	6.42	3.68	1.8898	1.459	0.846892	0.16249	2.375231	0.191866	2.804646	"13"	"Spanish"
"J1Spanish"	6.53370566730898	162	"F"	"Other"	"correct"	"nonword"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"1"	"Spanish"
"J6Spanish"	7.27335591830681	162	"F"	"Other"	"correct"	"nonword"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"6"	"Spanish"
"J12Spanish"	6.78171502706826	162	"F"	"Other"	"correct"	"nonword"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"12"	"Spanish"
"J9Spanish"	6.77763438479112	162	"F"	"Other"	"correct"	"nonword"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"9"	"Spanish"
"J7Spanish"	6.76330472701727	162	"F"	"Other"	"correct"	"nonword"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"7"	"Spanish"
"J13Spanish"	6.1888526639665	162	"F"	"Other"	"correct"	"nonword"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"13"	"Spanish"
"J1Spanish"	6.34194366730898	163	"F"	"Other"	"incorrect"	"word"	"correct"	"woodpecker"	2.890372	0	0.6931472	10	"animal"	11	6	0	"complex"	0.5389965	6.5041	2.04	3.8417	3.52	1.025185	0.48747	0	0.475495	0	"1"	"Spanish"
"J6Spanish"	7.08159391830681	163	"F"	"Other"	"incorrect"	"word"	"correct"	"woodpecker"	2.890372	0	0.6931472	10	"animal"	11	6	0	"complex"	0.5389965	6.5041	2.04	3.8417	3.52	1.025185	0.48747	0	0.475495	0	"6"	"Spanish"
"J12Spanish"	6.58995302706826	163	"F"	"Other"	"incorrect"	"word"	"correct"	"woodpecker"	2.890372	0	0.6931472	10	"animal"	11	6	0	"complex"	0.5389965	6.5041	2.04	3.8417	3.52	1.025185	0.48747	0	0.475495	0	"12"	"Spanish"
"J9Spanish"	6.58587238479112	163	"F"	"Other"	"incorrect"	"word"	"correct"	"woodpecker"	2.890372	0	0.6931472	10	"animal"	11	6	0	"complex"	0.5389965	6.5041	2.04	3.8417	3.52	1.025185	0.48747	0	0.475495	0	"9"	"Spanish"
